ID_CORRELATIVO,CODMES,FLG_BANCARIZADO,RANG_INGRESO,FLAG_LIMA_PROVINCIA,EDAD,ANTIGUEDAD,ATTRITION,RANG_SDO_PASIVO_MENOS0,SDO_ACTIVO_MENOS0,SDO_ACTIVO_MENOS1,SDO_ACTIVO_MENOS2,SDO_ACTIVO_MENOS3,SDO_ACTIVO_MENOS4,SDO_ACTIVO_MENOS5,FLG_SEGURO_MENOS0,FLG_SEGURO_MENOS1,FLG_SEGURO_MENOS2,FLG_SEGURO_MENOS3,FLG_SEGURO_MENOS4,FLG_SEGURO_MENOS5,RANG_NRO_PRODUCTOS_MENOS0,FLG_NOMINA,NRO_ACCES_CANAL1_MENOS0,NRO_ACCES_CANAL1_MENOS1,NRO_ACCES_CANAL1_MENOS2,NRO_ACCES_CANAL1_MENOS3,NRO_ACCES_CANAL1_MENOS4,NRO_ACCES_CANAL1_MENOS5,NRO_ACCES_CANAL2_MENOS0,NRO_ACCES_CANAL2_MENOS1,NRO_ACCES_CANAL2_MENOS2,NRO_ACCES_CANAL2_MENOS3,NRO_ACCES_CANAL2_MENOS4,NRO_ACCES_CANAL2_MENOS5,NRO_ACCES_CANAL3_MENOS0,NRO_ACCES_CANAL3_MENOS1,NRO_ACCES_CANAL3_MENOS2,NRO_ACCES_CANAL3_MENOS3,NRO_ACCES_CANAL3_MENOS4,NRO_ACCES_CANAL3_MENOS5,NRO_ENTID_SSFF_MENOS0,NRO_ENTID_SSFF_MENOS1,NRO_ENTID_SSFF_MENOS2,NRO_ENTID_SSFF_MENOS3,NRO_ENTID_SSFF_MENOS4,NRO_ENTID_SSFF_MENOS5,FLG_SDO_OTSSFF_MENOS0,FLG_SDO_OTSSFF_MENOS1,FLG_SDO_OTSSFF_MENOS2,FLG_SDO_OTSSFF_MENOS3,FLG_SDO_OTSSFF_MENOS4,FLG_SDO_OTSSFF_MENOS5
45470,201208,1,Rang_ingreso_02,Provincia,24.0,2.0,0,Rango_SDO_01,5030,5110,5220,5320,5410,5500,1,1,1,1,1,1,Rango_04,0,7,1,0,0,1,2,2,0,0,0,3,10,4,7,9,8,13,4,3,3,3,3,3,3,1,1,1,1,1,1
32502,201208,1,Rang_ingreso_01,Lima,29.0,5.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,4,0,3,3,3,3,2,2,0,0,0,0,0,0
75504,201208,1,Rang_ingreso_01,Provincia,38.0,6.0,0,Rango_SDO_05,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
25486,201208,1,Rang_ingreso_01,Lima,29.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,13,14,3,0,0,0,3,3,3,3,3,3,1,1,1,1,1,1
11216,201208,1,Rang_ingreso_07,Provincia,33.0,10.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0
5600,201208,1,Rang_ingreso_07,Lima,44.0,2.0,0,Cero,2500,2570,2640,2710,2420,1940,1,1,1,1,1,1,Rango_02,1,2,0,0,1,5,0,0,0,0,0,0,0,8,6,7,4,11,5,1,1,1,1,1,1,0,0,0,0,0,0
65641,201208,0,,Lima,19.0,2.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,6,2,9,0,0,0,0,0,0,0,0,0,0,0,0
57369,201208,1,Rang_ingreso_06,Provincia,35.0,9.0,0,Rango_SDO_01,132020,133880,135770,138520,140350,142510,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,5,11,5,17,1,1,1,1,0,1,0,0,0,0,0,0
98080,201208,1,Rang_ingreso_07,Lima,43.0,4.0,0,Rango_SDO_01,129660,130590,130860,130960,130940,131020,1,1,1,1,1,1,Rango_04,0,1,1,0,3,0,1,0,0,0,0,0,0,0,0,1,0,0,2,1,1,1,1,0,1,0,0,0,0,0,0
22536,201208,1,Rang_ingreso_02,Provincia,38.0,7.0,0,Rango_SDO_02,40,50,0,0,50,70,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,3,5,4,1,3,4,4,4,3,3,3,3,1,1,1,1,1,1
74739,201208,1,Rang_ingreso_02,Lima,61.0,4.0,0,Cero,2970,3080,0,3160,2840,2880,1,1,1,1,1,1,Rango_02,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11,6,2,3,5,5,5,5,5,5,1,1,1,1,1,1
85781,201208,1,Rang_ingreso_05,Lima,26.0,8.0,0,Rango_SDO_07,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,5,12,5,4,3,3,0,0,0,0,0,0,10,5,6,5,6,6,0,0,0,0,0,0,0,0,0,0,0,0
23077,201208,1,Rang_ingreso_02,Lima,40.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,0,0,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,32,44,22,23,30,26,1,1,1,1,1,1,0,0,0,0,0,0
85722,201208,1,Rang_ingreso_02,Lima,24.0,2.0,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,2,0,5,3,1,1,1,1,1,1,0,0,0,0,0,0
59452,201208,1,Rang_ingreso_06,Provincia,27.0,3.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,7,8,8,8,11,8,0,0,0,0,0,0,23,14,17,14,14,13,1,1,1,1,1,1,0,0,0,0,0,0
44201,201208,1,Rang_ingreso_06,Lima,28.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,1,0,11,14,4,10,8,2,0,4,0,0,1,0,2,2,2,2,2,2,0,0,0,0,0,0
15185,201208,1,Rang_ingreso_03,Provincia,27.0,1.0,0,Rango_SDO_05,0,0,0,0,920,4150,1,1,1,1,1,1,Rango_03,0,2,0,5,1,1,2,4,3,2,2,1,3,3,0,0,1,8,15,4,5,5,5,5,4,1,1,1,1,1,1
74782,201208,1,Rang_ingreso_01,Lima,32.0,4.0,0,Rango_SDO_02,7550,6960,6850,6370,6400,6080,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,9,9,9,4,9,10,2,2,2,2,2,1,1,1,1,1,1,0
76808,201208,1,Rang_ingreso_03,Provincia,51.0,4.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
41307,201208,1,Rang_ingreso_06,Lima,60.0,8.0,0,Rango_SDO_09,45310,46000,10730,0,0,0,1,1,1,1,0,0,Rango_04,1,5,12,8,3,11,3,0,0,0,0,0,0,13,26,13,14,15,21,1,1,1,0,0,0,0,0,0,0,0,0
32278,201208,1,Rang_ingreso_06,Lima,29.0,3.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,1,1,0,6,5,8,0,0,0,2,17,31,0,0,0,0,0,0,0,0,0,0,0,0
14473,201208,1,Rang_ingreso_01,Provincia,30.0,4.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,1,0,11,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
59844,201208,1,Rang_ingreso_06,Lima,24.0,6.0,1,Cero,6230,9530,9150,10530,11430,11170,1,1,1,1,1,1,Rango_04,0,1,0,2,1,1,0,2,2,3,12,9,5,1,0,1,5,3,4,3,3,3,3,3,3,1,1,1,1,1,1
69579,201208,1,Rang_ingreso_04,Lima,38.0,5.0,0,Rango_SDO_03,0,0,0,0,0,4410,1,1,1,1,1,1,Rango_03,0,0,7,0,0,4,0,3,6,6,4,1,3,0,0,0,6,7,0,1,1,1,1,1,1,0,0,0,0,0,0
74523,201208,1,Rang_ingreso_07,Lima,31.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,3,4,1,1,1,1,1,1
12237,201208,1,Rang_ingreso_06,Lima,32.0,7.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,14,7,11,21,17,13,1,0,11,4,0,3,4,4,4,4,4,4,1,1,1,1,1,1
4249,201208,1,Rang_ingreso_09,Provincia,39.0,5.0,0,Cero,11210,22910,30920,33870,34070,35140,1,1,1,1,1,1,Rango_03,1,0,1,0,1,0,0,0,0,0,0,0,0,16,13,5,10,14,13,3,3,3,3,4,3,1,1,1,1,1,1
81354,201208,1,Rang_ingreso_03,Lima,29.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,4,0,0,0,0,0,13,8,0,0,0,0,13,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10841,201208,1,Rang_ingreso_04,Lima,45.0,1.0,0,Rango_SDO_01,620,520,200,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,3,0,1,0,8,8,8,8,8,8,1,1,1,1,1,1
76515,201208,1,Rang_ingreso_06,Lima,45.0,4.0,0,Rango_SDO_07,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,6,1,0,4,4,4,4,4,4,1,1,1,1,1,1
33632,201208,1,Rang_ingreso_01,Lima,37.0,5.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,4,4,5,6,6,1,1,1,1,1,1
76229,201208,1,Rang_ingreso_02,Lima,22.0,4.0,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,2,1,0,5,9,6,0,1,0,7,6,1,2,7,0,0,0,0,0,0,0,0,0,0,0,0
31490,201208,1,Rang_ingreso_09,Lima,40.0,7.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,3,4,0,0,4,4,4,4,4,4,1,1,1,1,1,0
77066,201208,1,Rang_ingreso_09,Lima,65.0,8.0,0,Rango_SDO_14,13450,17970,2960,3450,4520,4190,1,1,1,1,1,1,Rango_04,0,9,13,9,7,13,11,0,0,0,0,0,0,2,0,2,5,0,6,3,3,3,3,3,3,0,0,0,0,0,0
58254,201208,1,Rang_ingreso_04,Lima,62.0,7.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0
44941,201208,1,Rang_ingreso_07,Lima,29.0,4.0,0,Rango_SDO_13,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,0,0,1,0,1,1,1,16,19,19,20,9,17,32,20,32,23,27,59,2,2,2,2,2,2,0,0,0,0,0,0
86652,201208,1,Rang_ingreso_04,Lima,26.0,4.0,0,Rango_SDO_13,0,0,0,0,20,410,1,1,1,1,1,1,Rango_04,0,2,3,1,4,2,3,1,1,0,1,3,0,1,2,2,15,16,3,3,3,3,3,3,3,1,1,1,1,1,1
95001,201208,1,Rang_ingreso_01,Lima,51.0,6.0,0,Rango_SDO_12,0,0,0,0,0,140,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,18,12,6,14,3,3,3,3,3,2,1,1,0,0,0,0
70717,201208,1,Rang_ingreso_03,Lima,25.0,4.0,0,Rango_SDO_02,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,1,3,3,12,4,2,2,0,4,7,3,4,5,2,2,2,3,3,3,1,1,1,1,1,1
29402,201208,1,Rang_ingreso_02,Lima,22.0,2.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,1,2,2,5,8,9,7,9,10,14,9,16,16,15,0,0,0,0,0,0,0,0,0,0,0,0
5023,201208,1,Rang_ingreso_07,Provincia,32.0,8.0,0,Rango_SDO_08,73270,74590,75860,77100,77850,68070,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,8,9,15,11,3,9,0,0,0,0,0,0,0,0,0,0,0,0
3760,201208,1,Rang_ingreso_08,Provincia,32.0,4.0,0,Rango_SDO_01,6130,6220,6280,6300,630,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,0,0,0,0,0,0,15,20,15,16,19,10,1,1,1,1,1,1,0,0,0,0,0,0
10919,201208,1,Rang_ingreso_06,Lima,55.0,3.0,0,Cero,11650,10900,10950,10290,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,3,3,3,2,4,4,4,4,4,4,1,1,1,1,1,1
934,201208,1,Rang_ingreso_02,Lima,22.0,4.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,14,16,5,23,10,12,2,2,1,1,1,1,1,1,1,1,1,1
35913,201208,1,Rang_ingreso_06,Provincia,33.0,9.0,0,Rango_SDO_09,670,1800,1800,1010,1140,840,1,1,1,1,1,1,Rango_04,1,1,1,0,1,0,0,5,7,3,4,5,4,6,11,9,11,14,7,1,1,1,1,1,2,0,0,0,0,0,0
31608,201208,1,Rang_ingreso_03,Lima,37.0,3.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,1,3,6,4,18,18,15,11,16,9,7,14,7,16,11,12,2,2,2,2,0,0,1,1,1,1,0,0
88957,201208,1,Rang_ingreso_06,Provincia,27.0,6.0,0,Rango_SDO_04,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,9,11,10,3,9,12,4,4,5,5,5,5,1,1,1,1,1,1
69414,201208,1,Rang_ingreso_06,Provincia,35.0,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,4,2,9,18,18,11,0,0,0,2,0,0,0,2,7,15,6,1,2,2,1,1,1,1,1,1,1,1,1,1
77942,201208,1,Rang_ingreso_05,Provincia,61.0,0.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,5,5,4,1,1,1,1,1,1
27921,201208,1,Rang_ingreso_03,Provincia,31.0,9.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,1,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
91210,201208,1,Rang_ingreso_04,Lima,28.0,8.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,1,Rango_02,1,0,0,0,0,0,0,9,5,0,0,0,0,5,7,12,20,13,12,2,2,2,2,2,2,1,1,1,1,1,1
14277,201208,1,Rang_ingreso_01,Lima,34.0,,1,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,5,5,5,5,1,1,1,1,1,1
73100,201208,0,Rang_ingreso_01,Lima,28.0,4.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,2,1,0,0,0,0,0,0,0,0,0,0,12,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7876,201208,1,Rang_ingreso_06,Lima,46.0,10.0,0,Rango_SDO_03,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,1,2,3,4,3,1,10,13,4,8,6,12,5,11,4,4,7,5,3,3,4,4,4,4,1,1,1,1,1,1
68624,201208,1,Rang_ingreso_02,Provincia,63.0,10.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,7,4,4,4,3,3,3,1,1,1,1,1,1
60277,201208,1,Rang_ingreso_02,,,1.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,6,0,0,0,0,0,0,0,0,0,0,0,23,20,15,19,12,29,1,1,1,1,1,1,1,1,1,1,1,1
7452,201208,1,Rang_ingreso_04,Lima,28.0,6.0,0,Rango_SDO_01,0,10,120,40,40,10,0,1,1,1,1,1,Rango_02,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,1,2,2,3,3,3,3,1,1,1,1,1,1
56942,201208,0,Rang_ingreso_02,Lima,26.0,8.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,12,8,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16812,201208,1,Rang_ingreso_02,Provincia,25.0,6.0,0,Rango_SDO_02,0,0,0,0,0,0,1,1,0,0,0,0,Rango_04,1,1,0,1,0,0,0,3,3,6,7,7,14,8,19,9,14,12,7,0,0,0,0,0,0,0,0,0,0,0,0
2716,201208,0,,Lima,31.0,3.0,0,Rango_SDO_14,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,0,1,1,2,3,4,0,0,0,0,0,0,0,0,5,7,7,12,0,0,0,0,0,0,0,0,0,0,0,0
33211,201208,1,Rang_ingreso_06,Lima,37.0,7.0,0,Rango_SDO_01,6140,6350,6570,6760,6940,7120,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,7,5,12,5,2,2,2,2,2,2,0,1,0,1,1,1
4008,201208,1,Rang_ingreso_01,Lima,44.0,8.0,0,Rango_SDO_07,141750,141300,141740,142160,142540,142950,1,1,1,1,1,1,Rango_04,0,3,0,5,4,3,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0
75134,201208,1,Rang_ingreso_04,Lima,39.0,6.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,0,0,0,0,0,0,0,0,0,0,0,0,33,36,45,51,44,47,0,0,0,0,0,0,0,0,0,0,0,0
72444,201208,1,Rang_ingreso_01,Lima,38.0,10.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,3,0,0,0,0,0,0,0,0,0,0,0,11,18,17,3,0,0,4,4,4,4,4,4,1,1,1,1,1,1
58430,201208,1,Rang_ingreso_02,Provincia,28.0,6.0,1,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,1,0,0,0,0,0,9,25,0,0,6,7,13,7,2,2,2,2,2,2,1,1,1,1,0,0
50872,201208,1,Rang_ingreso_05,Lima,37.0,10.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
24010,201208,1,Rang_ingreso_06,Lima,23.0,3.0,0,Rango_SDO_03,4310,3940,3850,4340,4570,4830,1,1,1,1,1,1,Rango_05,1,0,0,0,0,0,0,0,0,0,0,0,0,27,55,44,36,40,42,3,3,3,3,3,3,1,1,1,1,1,1
68474,201208,1,Rang_ingreso_04,Lima,26.0,5.0,0,Rango_SDO_01,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,3,4,6,10,6,7,0,0,0,0,0,0,19,14,16,13,13,13,5,5,5,5,5,5,1,1,1,1,1,1
43564,201208,1,Rang_ingreso_07,Provincia,47.0,10.0,0,Rango_SDO_13,760000,960000,820000,760000,760000,748390,0,0,1,1,1,1,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,4,4,4,5,5,5,1,1,1,1,1,1
50710,201208,1,Rang_ingreso_09,Lima,26.0,4.0,0,Rango_SDO_04,1060,1530,1820,2020,2370,2570,1,1,1,1,1,1,Rango_03,1,3,7,11,5,6,5,4,7,4,0,0,0,21,17,10,12,8,9,6,6,6,6,5,4,1,1,1,1,1,1
84928,201208,1,Rang_ingreso_08,Provincia,33.0,8.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_03,1,0,1,2,0,1,1,8,8,1,3,3,10,10,7,8,5,9,7,8,7,7,7,8,8,1,1,1,1,1,1
82371,201208,1,Rang_ingreso_03,Lima,25.0,1.0,0,Rango_SDO_02,9990,10280,10510,10770,10800,650,1,1,1,1,1,1,Rango_03,0,4,4,0,5,3,1,9,9,4,14,12,3,20,7,4,5,21,3,2,2,2,2,3,4,1,1,1,1,1,1
44339,201208,1,Rang_ingreso_01,Lima,32.0,9.0,0,Rango_SDO_01,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,1,1,2,1,0,0,0,0,0,0,0,1,0,0,2,0,4,4,4,4,4,4,1,1,1,1,1,0
27757,201208,1,Rang_ingreso_04,Lima,40.0,1.0,0,Rango_SDO_01,14300,14630,14960,15240,5610,0,1,1,1,1,1,1,Rango_04,0,0,2,1,0,0,0,0,0,0,0,0,0,5,3,5,0,2,1,2,1,1,1,2,2,1,0,0,0,0,1
55589,201208,1,Rang_ingreso_03,Lima,25.0,,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,2,2,1,1,1,1,1,1
93211,201208,1,Rang_ingreso_05,Lima,52.0,8.0,0,Rango_SDO_01,54310,54390,55200,55960,56900,57580,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,6,6,6,6,6,6,1,1,1,1,1,1
97512,201208,1,Rang_ingreso_04,Lima,48.0,2.0,0,Rango_SDO_14,0,0,0,0,0,0,1,1,1,0,0,0,Rango_03,0,5,0,0,0,0,0,0,0,0,0,0,0,3,4,4,5,6,6,5,5,5,5,5,5,1,1,1,1,1,1
96970,201208,1,Rang_ingreso_08,Provincia,35.0,7.0,0,Rango_SDO_04,32610,33370,33970,34310,26890,25320,1,1,1,1,1,1,Rango_05,1,6,6,10,9,12,12,0,0,0,0,0,0,5,7,12,5,4,8,0,0,0,0,0,0,0,0,0,0,0,0
10517,201208,1,Rang_ingreso_01,Lima,22.0,2.0,1,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,6,13,12,0,0,0,0,1,9,1,1,1,1,1,1,0,1,1,0,1,1
1490,201208,1,Rang_ingreso_05,Lima,30.0,9.0,0,Rango_SDO_09,0,0,0,0,0,0,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,19,24,21,15,13,14,12,15,20,18,19,16,3,3,4,4,4,4,1,1,1,1,1,1
91285,201208,1,Rang_ingreso_03,Provincia,53.0,8.0,0,Rango_SDO_06,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,6,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0
19626,201208,1,Rang_ingreso_06,Provincia,31.0,7.0,0,Rango_SDO_01,15170,15370,15600,500,0,0,1,1,1,1,0,0,Rango_03,1,0,0,0,0,0,0,0,0,0,0,0,0,10,5,9,3,4,5,2,2,2,2,1,1,1,1,1,1,1,1
30802,201208,0,Rang_ingreso_02,Lima,25.0,1.0,0,Rango_SDO_04,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,1,10,4,6,0,1,0,25,14,16,15,10,15,25,16,17,37,30,17,0,0,0,0,0,0,0,0,0,0,0,0
53185,201208,0,,Provincia,27.0,4.0,0,Rango_SDO_03,0,0,0,0,0,0,0,0,0,0,0,0,Rango_03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15449,201208,1,Rang_ingreso_06,Lima,31.0,7.0,0,Rango_SDO_04,9360,9740,10000,6130,0,0,1,1,1,1,1,1,Rango_04,1,0,1,0,1,2,1,5,7,7,7,8,6,1,5,5,5,8,7,4,4,4,4,4,4,1,1,1,1,1,1
65235,201208,1,Rang_ingreso_03,Lima,25.0,5.0,0,Rango_SDO_01,1730,710,670,870,1100,1410,1,1,1,1,1,1,Rango_04,0,5,5,4,5,3,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
5204,201208,1,Rang_ingreso_06,Lima,33.0,6.0,0,Rango_SDO_11,31340,32510,33490,34600,35620,36730,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,0,0,0,0,0,0,13,13,12,16,16,17,3,3,3,3,3,3,1,1,1,1,1,1
96898,201208,1,Rang_ingreso_06,Lima,23.0,,0,Cero,0,0,0,0,0,0,0,0,0,0,0,0,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,11,12,19,1,1,1,1,3,3,0,0,0,0,1,1
65941,201208,1,Rang_ingreso_06,Lima,23.0,7.0,0,Rango_SDO_11,0,0,0,0,0,0,1,1,1,1,1,1,Rango_05,1,5,4,4,9,1,3,24,19,23,19,22,21,2,8,10,6,0,12,0,0,0,0,0,0,0,0,0,0,0,0
52565,201208,1,Rang_ingreso_06,Provincia,28.0,1.0,0,Rango_SDO_01,11090,11860,11190,14970,9410,4520,1,1,1,1,1,1,Rango_04,0,0,0,0,0,0,0,11,13,6,6,7,0,6,1,3,2,9,13,3,3,2,2,2,2,1,1,1,1,1,1
57664,201208,1,Rang_ingreso_03,Provincia,39.0,5.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,6,6,6,1,1,1,1,1,1
68635,201208,1,Rang_ingreso_04,Lima,33.0,9.0,0,Rango_SDO_01,2440,2600,2770,2900,3000,1060,1,1,1,1,1,1,Rango_04,1,5,4,5,9,2,1,3,7,3,1,3,8,9,14,7,10,13,13,3,2,2,2,2,2,1,1,1,1,1,1
46406,201208,1,Rang_ingreso_05,Lima,39.0,3.0,0,Cero,0,0,0,0,0,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
74544,201208,1,Rang_ingreso_07,Lima,40.0,5.0,0,Cero,330,930,1940,690,120,0,1,1,1,1,1,1,Rango_02,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,6,6,6,6,6,1,1,1,1,1,1
13208,201208,1,Rang_ingreso_06,Lima,27.0,2.0,0,Rango_SDO_04,0,0,40,190,0,10,1,1,1,1,1,1,Rango_03,1,0,1,0,0,0,1,6,12,13,9,11,13,12,20,16,11,18,12,5,5,5,5,5,5,1,1,1,1,1,1
31266,201208,1,Rang_ingreso_05,Lima,29.0,6.0,0,Rango_SDO_06,10000,10230,10470,10690,10930,11180,1,1,1,1,1,1,Rango_04,1,0,0,0,0,0,0,17,14,13,12,9,10,14,18,30,15,22,17,2,2,2,2,2,2,1,1,1,1,1,1
